Date,Close
2017-07-24T02:00:00Z,556.5469333333334
2017-07-24T04:00:00Z,538.4591777777779
2017-07-24T06:00:00Z,536.2154222222222
2017-07-24T08:00:00Z,564.5668444444444
2017-07-24T10:00:00Z,586.4469333333335
2017-07-24T12:00:00Z,559.4959333333334
2017-07-24T14:00:00Z,513.9309111111112
2017-07-24T16:00:00Z,484.4741777777778
2017-07-24T18:00:00Z,484.49684444444443
2017-07-24T20:00:00Z,517.9419555555555
2017-07-24T22:00:00Z,480.51931111111116
2017-07-25T00:00:00Z,476.93133333333344
2017-07-25T02:00:00Z,504.19640000000004
2017-07-25T04:00:00Z,501.420311111111
2017-07-25T06:00:00Z,448.60099999999994
2017-07-25T08:00:00Z,413.3313111111111
2017-07-25T10:00:00Z,402.91442222222213
2017-07-25T12:00:00Z,424.0555555555555
2017-07-25T14:00:00Z,445.8107111111112
2017-07-25T16:00:00Z,449.10095555555563
2017-07-25T18:00:00Z,444.2254222222222
2017-07-25T20:00:00Z,442.6000888888888
2017-07-25T22:00:00Z,416.12257777777785
2017-07-26T00:00:00Z,396.9547333333335
2017-07-26T02:00:00Z,378.20082222222226
2017-07-26T04:00:00Z,362.4296888888889
2017-07-26T06:00:00Z,369.7630000000001
2017-07-26T08:00:00Z,383.98208888888894
2017-07-26T10:00:00Z,368.09953333333345
2017-07-26T12:00:00Z,338.27346666666676
2017-07-26T14:00:00Z,402.45308888888894
2017-07-26T16:00:00Z,461.505488888889
2017-07-26T18:00:00Z,455.85342222222226
2017-07-26T20:00:00Z,442.0905555555557
2017-07-26T22:00:00Z,391.67584444444446
2017-07-27T00:00:00Z,371.93593333333337
2017-07-27T02:00:00Z,428.42777777777775
2017-07-27T04:00:00Z,467.03531111111107
2017-07-27T06:00:00Z,464.92444444444453
2017-07-27T08:00:00Z,453.9791111111112
2017-07-27T10:00:00Z,442.84717777777786
2017-07-27T12:00:00Z,443.97337777777784
2017-07-27T14:00:00Z,424.76095555555554
2017-07-27T16:00:00Z,401.58982222222227
2017-07-27T18:00:00Z,377.2335777777778
2017-07-27T20:00:00Z,380.7287777777777
2017-07-27T22:00:00Z,406.83979999999997
2017-07-28T00:00:00Z,388.01995555555555
2017-07-28T02:00:00Z,357.8259777777777
2017-07-28T04:00:00Z,344.16928888888896
2017-07-28T06:00:00Z,304.43931111111124
2017-07-28T08:00:00Z,286.67528888888893
2017-07-28T10:00:00Z,306.16851111111106
2017-07-28T12:00:00Z,378.75411111111106
2017-07-28T14:00:00Z,426.45235555555547
2017-07-28T16:00:00Z,434.9516444444445
2017-07-28T18:00:00Z,463.8953333333334
2017-07-28T20:00:00Z,445.0814666666667
2017-07-28T22:00:00Z,405.7812888888889
2017-07-29T00:00:00Z,403.64411111111104
2017-07-29T02:00:00Z,383.53644444444444
2017-07-29T04:00:00Z,375.31753333333336
2017-07-29T06:00:00Z,363.0234222222221
2017-07-29T08:00:00Z,345.42066666666665
2017-07-29T10:00:00Z,337.37393333333335
2017-07-29T12:00:00Z,348.83762222222214
2017-07-29T14:00:00Z,375.64013333333315
2017-07-29T16:00:00Z,390.78933333333333
